time,from,to,value
874.00,c1.out_0,c2.in_0,1
874.00,c2.out_1,c3.in_0,1
875.00,c2.out_1,c3.in_0,1
875.00,c1.out_0,c2.in_0,1
875.00,c1.out_0,c2.in_0,1
875.00,c2.out_1,c3.in_0,1
876.00,c2.out_1,c3.in_0,1
876.00,c1.out_0,c2.in_0,1
876.00,c1.out_0,c2.in_0,1
876.00,c2.out_1,c3.in_0,1
877.00,c2.out_1,c3.in_0,1
877.00,c1.out_0,c2.in_0,1
877.00,c1.out_0,c2.in_0,1
877.00,c2.out_1,c3.in_0,1
878.00,c2.out_1,c3.in_0,0
878.00,c1.out_0,c2.in_0,0
878.00,c1.out_0,c2.in_0,0
878.00,c2.out_1,c3.in_0,0
879.00,c2.out_1,c3.in_0,0
879.00,c1.out_0,c2.in_0,0
879.00,c1.out_0,c2.in_0,0
879.00,c2.out_1,c3.in_0,0
880.00,c2.out_1,c3.in_0,1
880.00,c1.out_0,c2.in_0,1
880.00,c1.out_0,c2.in_0,1
880.00,c2.out_1,c3.in_0,1
881.00,c2.out_1,c3.in_0,0
881.00,c1.out_0,c2.in_0,0
881.00,c1.out_0,c2.in_0,0
881.00,c2.out_1,c3.in_0,0
882.00,c2.out_1,c3.in_0,0
882.00,c1.out_0,c2.in_0,0
882.00,c1.out_0,c2.in_0,0
882.00,c2.out_1,c3.in_0,0
883.00,c2.out_1,c3.in_0,1
883.00,c1.out_0,c2.in_0,1
883.00,c1.out_0,c2.in_0,1
883.00,c2.out_1,c3.in_0,1
884.00,c2.out_1,c3.in_0,0
884.00,c1.out_0,c2.in_0,0
884.00,c1.out_0,c2.in_0,0
884.00,c2.out_1,c3.in_0,0
885.00,c2.out_1,c3.in_0,1
885.00,c1.out_0,c2.in_0,1
885.00,c1.out_0,c2.in_0,1
885.00,c2.out_1,c3.in_0,1
886.00,c2.out_1,c3.in_0,0
886.00,c1.out_0,c2.in_0,0
886.00,c1.out_0,c2.in_0,0
886.00,c2.out_1,c3.in_0,0
887.00,c2.out_1,c3.in_0,1
887.00,c1.out_0,c2.in_0,1
887.00,c1.out_0,c2.in_0,1
887.00,c2.out_1,c3.in_0,1
888.00,c2.out_1,c3.in_0,0
888.00,c1.out_0,c2.in_0,0
888.00,c1.out_0,c2.in_0,0
888.00,c2.out_1,c3.in_0,0
889.00,c2.out_1,c3.in_0,1
889.00,c1.out_0,c2.in_0,1
889.00,c1.out_0,c2.in_0,1
889.00,c2.out_1,c3.in_0,1
890.00,c2.out_1,c3.in_0,1
890.00,c1.out_0,c2.in_0,1
890.00,c1.out_0,c2.in_0,1
890.00,c2.out_1,c3.in_0,1
891.00,c2.out_1,c3.in_0,1
891.00,c1.out_0,c2.in_0,1
891.00,c1.out_0,c2.in_0,1
891.00,c2.out_1,c3.in_0,1
892.00,c2.out_1,c3.in_0,1
892.00,c1.out_0,c2.in_0,1
892.00,c1.out_0,c2.in_0,1
892.00,c2.out_1,c3.in_0,1
893.00,c2.out_1,c3.in_0,1
893.00,c1.out_0,c2.in_0,1
893.00,c1.out_0,c2.in_0,1
893.00,c2.out_1,c3.in_0,1
894.00,c2.out_1,c3.in_0,0
894.00,c1.out_0,c2.in_0,0
894.00,c1.out_0,c2.in_0,0
894.00,c2.out_1,c3.in_0,0
895.00,c2.out_1,c3.in_0,1
895.00,c1.out_0,c2.in_0,1
895.00,c1.out_0,c2.in_0,1
895.00,c2.out_1,c3.in_0,1
896.00,c2.out_1,c3.in_0,0
896.00,c1.out_0,c2.in_0,0
896.00,c1.out_0,c2.in_0,0
896.00,c2.out_1,c3.in_0,0
897.00,c2.out_1,c3.in_0,0
897.00,c1.out_0,c2.in_0,0
897.00,c1.out_0,c2.in_0,0
897.00,c2.out_1,c3.in_0,0
898.00,c2.out_1,c3.in_0,0
898.00,c1.out_0,c2.in_0,0
898.00,c1.out_0,c2.in_0,0
898.00,c2.out_1,c3.in_0,0
899.00,c2.out_1,c3.in_0,1
899.00,c1.out_0,c2.in_0,1
899.00,c1.out_0,c2.in_0,1
899.00,c2.out_1,c3.in_0,1
900.00,c2.out_1,c3.in_0,0
900.00,c1.out_0,c2.in_0,0
900.00,c1.out_0,c2.in_0,0
900.00,c2.out_1,c3.in_0,0
901.00,c2.out_1,c3.in_0,0
901.00,c1.out_0,c2.in_0,0
901.00,c1.out_0,c2.in_0,0
901.00,c2.out_1,c3.in_0,0
902.00,c2.out_1,c3.in_0,0
902.00,c1.out_0,c2.in_0,0
902.00,c1.out_0,c2.in_0,0
902.00,c2.out_1,c3.in_0,0
903.00,c2.out_1,c3.in_0,1
903.00,c1.out_0,c2.in_0,1
903.00,c1.out_0,c2.in_0,1
903.00,c2.out_1,c3.in_0,1
904.00,c2.out_1,c3.in_0,0
904.00,c1.out_0,c2.in_0,0
904.00,c1.out_0,c2.in_0,0
904.00,c2.out_1,c3.in_0,0
905.00,c2.out_1,c3.in_0,0
905.00,c1.out_0,c2.in_0,0
905.00,c1.out_0,c2.in_0,0
905.00,c2.out_1,c3.in_0,0
906.00,c2.out_1,c3.in_0,1
906.00,c1.out_0,c2.in_0,1
906.00,c1.out_0,c2.in_0,1
906.00,c2.out_1,c3.in_0,1
907.00,c2.out_1,c3.in_0,0
907.00,c1.out_0,c2.in_0,0
907.00,c1.out_0,c2.in_0,0
907.00,c2.out_1,c3.in_0,0
908.00,c2.out_1,c3.in_0,1
908.00,c1.out_0,c2.in_0,1
908.00,c1.out_0,c2.in_0,1
908.00,c2.out_1,c3.in_0,1
909.00,c2.out_1,c3.in_0,1
909.00,c1.out_0,c2.in_0,1
909.00,c1.out_0,c2.in_0,1
909.00,c2.out_1,c3.in_0,1
910.00,c2.out_1,c3.in_0,1
910.00,c1.out_0,c2.in_0,1
910.00,c1.out_0,c2.in_0,1
910.00,c2.out_1,c3.in_0,1
911.00,c2.out_1,c3.in_0,1
911.00,c1.out_0,c2.in_0,1
911.00,c1.out_0,c2.in_0,1
911.00,c2.out_1,c3.in_0,1
912.00,c2.out_1,c3.in_0,0
912.00,c1.out_0,c2.in_0,0
912.00,c1.out_0,c2.in_0,0
912.00,c2.out_1,c3.in_0,0
913.00,c2.out_1,c3.in_0,1
913.00,c1.out_0,c2.in_0,1
913.00,c1.out_0,c2.in_0,1
913.00,c2.out_1,c3.in_0,1
914.00,c2.out_1,c3.in_0,0
914.00,c1.out_0,c2.in_0,0
914.00,c1.out_0,c2.in_0,0
914.00,c2.out_1,c3.in_0,0
915.00,c2.out_1,c3.in_0,1
915.00,c1.out_0,c2.in_0,1
915.00,c1.out_0,c2.in_0,1
915.00,c2.out_1,c3.in_0,1
916.00,c2.out_1,c3.in_0,0
916.00,c1.out_0,c2.in_0,0
916.00,c1.out_0,c2.in_0,0
916.00,c2.out_1,c3.in_0,0
917.00,c2.out_1,c3.in_0,1
917.00,c1.out_0,c2.in_0,1
917.00,c1.out_0,c2.in_0,1
917.00,c2.out_1,c3.in_0,1
918.00,c2.out_1,c3.in_0,1
918.00,c1.out_0,c2.in_0,1
918.00,c1.out_0,c2.in_0,1
918.00,c2.out_1,c3.in_0,1
919.00,c2.out_1,c3.in_0,0
919.00,c1.out_0,c2.in_0,0
919.00,c1.out_0,c2.in_0,0
919.00,c2.out_1,c3.in_0,0
920.00,c2.out_1,c3.in_0,0
920.00,c1.out_0,c2.in_0,0
920.00,c1.out_0,c2.in_0,0
920.00,c2.out_1,c3.in_0,0
921.00,c2.out_1,c3.in_0,1
921.00,c1.out_0,c2.in_0,1
921.00,c1.out_0,c2.in_0,1
921.00,c2.out_1,c3.in_0,1
922.00,c2.out_1,c3.in_0,1
922.00,c1.out_0,c2.in_0,1
922.00,c1.out_0,c2.in_0,1
922.00,c2.out_1,c3.in_0,1
923.00,c2.out_1,c3.in_0,1
923.00,c1.out_0,c2.in_0,1
923.00,c1.out_0,c2.in_0,1
923.00,c2.out_1,c3.in_0,1
924.00,c2.out_1,c3.in_0,1
924.00,c1.out_0,c2.in_0,1
924.00,c1.out_0,c2.in_0,1
924.00,c2.out_1,c3.in_0,1
925.00,c2.out_1,c3.in_0,1
925.00,c1.out_0,c2.in_0,1
925.00,c1.out_0,c2.in_0,1
925.00,c2.out_1,c3.in_0,1
926.00,c2.out_1,c3.in_0,0
926.00,c1.out_0,c2.in_0,0
926.00,c1.out_0,c2.in_0,0
926.00,c2.out_1,c3.in_0,0
927.00,c2.out_1,c3.in_0,1
927.00,c1.out_0,c2.in_0,1
927.00,c1.out_0,c2.in_0,1
927.00,c2.out_1,c3.in_0,1
928.00,c2.out_1,c3.in_0,0
928.00,c1.out_0,c2.in_0,0
928.00,c1.out_0,c2.in_0,0
928.00,c2.out_1,c3.in_0,0
929.00,c2.out_1,c3.in_0,1
929.00,c1.out_0,c2.in_0,1
929.00,c1.out_0,c2.in_0,1
929.00,c2.out_1,c3.in_0,1
930.00,c2.out_1,c3.in_0,1
930.00,c1.out_0,c2.in_0,1
930.00,c1.out_0,c2.in_0,1
930.00,c2.out_1,c3.in_0,1
931.00,c2.out_1,c3.in_0,0
931.00,c1.out_0,c2.in_0,0
931.00,c1.out_0,c2.in_0,0
931.00,c2.out_1,c3.in_0,0
932.00,c2.out_1,c3.in_0,1
932.00,c1.out_0,c2.in_0,1
932.00,c1.out_0,c2.in_0,1
932.00,c2.out_1,c3.in_0,1
933.00,c2.out_1,c3.in_0,1
933.00,c1.out_0,c2.in_0,1
933.00,c1.out_0,c2.in_0,1
933.00,c2.out_1,c3.in_0,1
934.00,c2.out_1,c3.in_0,0
934.00,c1.out_0,c2.in_0,0
934.00,c1.out_0,c2.in_0,0
934.00,c2.out_1,c3.in_0,0
935.00,c2.out_1,c3.in_0,1
935.00,c1.out_0,c2.in_0,1
935.00,c1.out_0,c2.in_0,1
935.00,c2.out_1,c3.in_0,1
936.00,c2.out_1,c3.in_0,1
936.00,c1.out_0,c2.in_0,1
936.00,c1.out_0,c2.in_0,1
936.00,c2.out_1,c3.in_0,1
937.00,c2.out_1,c3.in_0,0
937.00,c1.out_0,c2.in_0,0
937.00,c1.out_0,c2.in_0,0
937.00,c2.out_1,c3.in_0,0
938.00,c2.out_1,c3.in_0,1
938.00,c1.out_0,c2.in_0,1
938.00,c1.out_0,c2.in_0,1
938.00,c2.out_1,c3.in_0,1
939.00,c2.out_1,c3.in_0,0
939.00,c1.out_0,c2.in_0,0
939.00,c1.out_0,c2.in_0,0
939.00,c2.out_1,c3.in_0,0
940.00,c2.out_1,c3.in_0,0
940.00,c1.out_0,c2.in_0,0
940.00,c1.out_0,c2.in_0,0
940.00,c2.out_1,c3.in_0,0
941.00,c2.out_1,c3.in_0,0
941.00,c1.out_0,c2.in_0,0
941.00,c1.out_0,c2.in_0,0
941.00,c2.out_1,c3.in_0,0
942.00,c2.out_1,c3.in_0,0
942.00,c1.out_0,c2.in_0,0
942.00,c1.out_0,c2.in_0,0
942.00,c2.out_1,c3.in_0,0
943.00,c2.out_1,c3.in_0,0
943.00,c1.out_0,c2.in_0,0
943.00,c1.out_0,c2.in_0,0
943.00,c2.out_1,c3.in_0,0
944.00,c2.out_1,c3.in_0,1
944.00,c1.out_0,c2.in_0,1
944.00,c1.out_0,c2.in_0,1
944.00,c2.out_1,c3.in_0,1
945.00,c2.out_1,c3.in_0,0
945.00,c1.out_0,c2.in_0,0
945.00,c1.out_0,c2.in_0,0
945.00,c2.out_1,c3.in_0,0
946.00,c2.out_1,c3.in_0,0
946.00,c1.out_0,c2.in_0,0
946.00,c1.out_0,c2.in_0,0
946.00,c2.out_1,c3.in_0,0
947.00,c2.out_1,c3.in_0,0
947.00,c1.out_0,c2.in_0,0
947.00,c1.out_0,c2.in_0,0
947.00,c2.out_1,c3.in_0,0
948.00,c2.out_1,c3.in_0,1
948.00,c1.out_0,c2.in_0,1
948.00,c1.out_0,c2.in_0,1
948.00,c2.out_1,c3.in_0,1
949.00,c2.out_1,c3.in_0,1
949.00,c1.out_0,c2.in_0,1
949.00,c1.out_0,c2.in_0,1
949.00,c2.out_1,c3.in_0,1
950.00,c2.out_1,c3.in_0,1
950.00,c1.out_0,c2.in_0,1
950.00,c1.out_0,c2.in_0,1
950.00,c2.out_1,c3.in_0,1
951.00,c2.out_1,c3.in_0,0
951.00,c1.out_0,c2.in_0,0
951.00,c1.out_0,c2.in_0,0
951.00,c2.out_1,c3.in_0,0
952.00,c2.out_1,c3.in_0,0
952.00,c1.out_0,c2.in_0,0
952.00,c1.out_0,c2.in_0,0
952.00,c2.out_1,c3.in_0,0
953.00,c2.out_1,c3.in_0,1
953.00,c1.out_0,c2.in_0,1
953.00,c1.out_0,c2.in_0,1
953.00,c2.out_1,c3.in_0,1
954.00,c2.out_1,c3.in_0,0
954.00,c1.out_0,c2.in_0,0
954.00,c1.out_0,c2.in_0,0
954.00,c2.out_1,c3.in_0,0
955.00,c2.out_1,c3.in_0,0
955.00,c1.out_0,c2.in_0,0
955.00,c1.out_0,c2.in_0,0
955.00,c2.out_1,c3.in_0,0
956.00,c2.out_1,c3.in_0,0
956.00,c1.out_0,c2.in_0,0
956.00,c1.out_0,c2.in_0,0
956.00,c2.out_1,c3.in_0,0
957.00,c2.out_1,c3.in_0,0
957.00,c1.out_0,c2.in_0,0
957.00,c1.out_0,c2.in_0,0
957.00,c2.out_1,c3.in_0,0
958.00,c2.out_1,c3.in_0,1
958.00,c1.out_0,c2.in_0,1
958.00,c1.out_0,c2.in_0,1
958.00,c2.out_1,c3.in_0,1
959.00,c2.out_1,c3.in_0,1
959.00,c1.out_0,c2.in_0,1
959.00,c1.out_0,c2.in_0,1
959.00,c2.out_1,c3.in_0,1
960.00,c2.out_1,c3.in_0,1
960.00,c1.out_0,c2.in_0,1
960.00,c1.out_0,c2.in_0,1
960.00,c2.out_1,c3.in_0,1
961.00,c2.out_1,c3.in_0,0
961.00,c1.out_0,c2.in_0,0
961.00,c1.out_0,c2.in_0,0
961.00,c2.out_1,c3.in_0,0
962.00,c2.out_1,c3.in_0,0
962.00,c1.out_0,c2.in_0,0
962.00,c1.out_0,c2.in_0,0
962.00,c2.out_1,c3.in_0,0
963.00,c2.out_1,c3.in_0,1
963.00,c1.out_0,c2.in_0,1
963.00,c1.out_0,c2.in_0,1
963.00,c2.out_1,c3.in_0,1
964.00,c2.out_1,c3.in_0,1
964.00,c1.out_0,c2.in_0,1
964.00,c1.out_0,c2.in_0,1
964.00,c2.out_1,c3.in_0,1
965.00,c2.out_1,c3.in_0,0
965.00,c1.out_0,c2.in_0,0
965.00,c1.out_0,c2.in_0,0
965.00,c2.out_1,c3.in_0,0
966.00,c2.out_1,c3.in_0,1
966.00,c1.out_0,c2.in_0,1
966.00,c1.out_0,c2.in_0,1
966.00,c2.out_1,c3.in_0,1
967.00,c2.out_1,c3.in_0,1
967.00,c1.out_0,c2.in_0,1
967.00,c1.out_0,c2.in_0,1
967.00,c2.out_1,c3.in_0,1
968.00,c2.out_1,c3.in_0,1
968.00,c1.out_0,c2.in_0,1
968.00,c1.out_0,c2.in_0,1
968.00,c2.out_1,c3.in_0,1
969.00,c2.out_1,c3.in_0,1
969.00,c1.out_0,c2.in_0,1
969.00,c1.out_0,c2.in_0,1
969.00,c2.out_1,c3.in_0,1
970.00,c2.out_1,c3.in_0,1
970.00,c1.out_0,c2.in_0,1
970.00,c1.out_0,c2.in_0,1
970.00,c2.out_1,c3.in_0,1
971.00,c2.out_1,c3.in_0,1
971.00,c1.out_0,c2.in_0,1
971.00,c1.out_0,c2.in_0,1
971.00,c2.out_1,c3.in_0,1
972.00,c2.out_1,c3.in_0,0
972.00,c1.out_0,c2.in_0,0
972.00,c1.out_0,c2.in_0,0
972.00,c2.out_1,c3.in_0,0
973.00,c2.out_1,c3.in_0,1
973.00,c1.out_0,c2.in_0,1
973.00,c1.out_0,c2.in_0,1
973.00,c2.out_1,c3.in_0,1
974.00,c2.out_1,c3.in_0,1
974.00,c1.out_0,c2.in_0,1
974.00,c1.out_0,c2.in_0,1
974.00,c2.out_1,c3.in_0,1
975.00,c2.out_1,c3.in_0,1
975.00,c1.out_0,c2.in_0,1
975.00,c1.out_0,c2.in_0,1
975.00,c2.out_1,c3.in_0,1
976.00,c2.out_1,c3.in_0,1
976.00,c1.out_0,c2.in_0,1
976.00,c1.out_0,c2.in_0,1
976.00,c2.out_1,c3.in_0,1
977.00,c2.out_1,c3.in_0,1
977.00,c1.out_0,c2.in_0,1
977.00,c1.out_0,c2.in_0,1
977.00,c2.out_1,c3.in_0,1
978.00,c2.out_1,c3.in_0,1
978.00,c1.out_0,c2.in_0,1
978.00,c1.out_0,c2.in_0,1
978.00,c2.out_1,c3.in_0,1
979.00,c2.out_1,c3.in_0,1
979.00,c1.out_0,c2.in_0,1
979.00,c1.out_0,c2.in_0,1
979.00,c2.out_1,c3.in_0,1
980.00,c2.out_1,c3.in_0,0
980.00,c1.out_0,c2.in_0,0
980.00,c1.out_0,c2.in_0,0
980.00,c2.out_1,c3.in_0,0
981.00,c2.out_1,c3.in_0,0
981.00,c1.out_0,c2.in_0,0
981.00,c1.out_0,c2.in_0,0
981.00,c2.out_1,c3.in_0,0
982.00,c2.out_1,c3.in_0,0
982.00,c1.out_0,c2.in_0,0
982.00,c1.out_0,c2.in_0,0
982.00,c2.out_1,c3.in_0,0
983.00,c2.out_1,c3.in_0,1
983.00,c1.out_0,c2.in_0,1
983.00,c1.out_0,c2.in_0,1
983.00,c2.out_1,c3.in_0,1
984.00,c2.out_1,c3.in_0,1
984.00,c1.out_0,c2.in_0,1
984.00,c1.out_0,c2.in_0,1
984.00,c2.out_1,c3.in_0,1
985.00,c2.out_1,c3.in_0,0
985.00,c1.out_0,c2.in_0,0
985.00,c1.out_0,c2.in_0,0
985.00,c2.out_1,c3.in_0,0
986.00,c2.out_1,c3.in_0,1
986.00,c1.out_0,c2.in_0,1
986.00,c1.out_0,c2.in_0,1
986.00,c2.out_1,c3.in_0,1
987.00,c2.out_1,c3.in_0,1
987.00,c1.out_0,c2.in_0,1
987.00,c1.out_0,c2.in_0,1
987.00,c2.out_1,c3.in_0,1
988.00,c2.out_1,c3.in_0,1
988.00,c1.out_0,c2.in_0,1
988.00,c1.out_0,c2.in_0,1
988.00,c2.out_1,c3.in_0,1
989.00,c2.out_1,c3.in_0,0
989.00,c1.out_0,c2.in_0,0
989.00,c1.out_0,c2.in_0,0
989.00,c2.out_1,c3.in_0,0
990.00,c2.out_1,c3.in_0,1
990.00,c1.out_0,c2.in_0,1
990.00,c1.out_0,c2.in_0,1
990.00,c2.out_1,c3.in_0,1
991.00,c2.out_1,c3.in_0,0
991.00,c1.out_0,c2.in_0,0
991.00,c1.out_0,c2.in_0,0
991.00,c2.out_1,c3.in_0,0
992.00,c2.out_1,c3.in_0,0
992.00,c1.out_0,c2.in_0,0
992.00,c1.out_0,c2.in_0,0
992.00,c2.out_1,c3.in_0,0
993.00,c2.out_1,c3.in_0,1
993.00,c1.out_0,c2.in_0,1
993.00,c1.out_0,c2.in_0,1
993.00,c2.out_1,c3.in_0,1
994.00,c2.out_1,c3.in_0,1
994.00,c1.out_0,c2.in_0,1
994.00,c1.out_0,c2.in_0,1
994.00,c2.out_1,c3.in_0,1
995.00,c2.out_1,c3.in_0,0
995.00,c1.out_0,c2.in_0,0
995.00,c1.out_0,c2.in_0,0
995.00,c2.out_1,c3.in_0,0
996.00,c2.out_1,c3.in_0,1
996.00,c1.out_0,c2.in_0,1
996.00,c1.out_0,c2.in_0,1
996.00,c2.out_1,c3.in_0,1
997.00,c2.out_1,c3.in_0,0
997.00,c1.out_0,c2.in_0,0
997.00,c1.out_0,c2.in_0,0
997.00,c2.out_1,c3.in_0,0
998.00,c2.out_1,c3.in_0,1
998.00,c1.out_0,c2.in_0,1
998.00,c1.out_0,c2.in_0,1
998.00,c2.out_1,c3.in_0,1
999.00,c2.out_1,c3.in_0,0
999.00,c1.out_0,c2.in_0,0
999.00,c1.out_0,c2.in_0,0
999.00,c2.out_1,c3.in_0,0
1000.00,c2.out_1,c3.in_0,0
1000.00,c1.out_0,c2.in_0,0
1000.00,c1.out_0,c2.in_0,0
1000.00,c2.out_1,c3.in_0,0
